Index,Date,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
1083,17/05/2018,4,19.2,98,2.4,1965,18.8,0,19,0,Spring,No Holiday,Yes
1084,1/12/2017,3,-6.2,40,0.9,2000,-17.6,0,0,0,Winter,No Holiday,Yes
1085,5/1/2018,1,-5.1,51,1.5,1550,-13.6,0,0,0,Winter,No Holiday,Yes
1086,4/10/2018,7,13.2,75,0.8,1780,8.8,0.01,0,0,Autumn,No Holiday,No
1087,23/11/2018,3,-1.2,45,1.1,2000,-11.6,0,0,0,Autumn,No Holiday,Yes
1088,28/11/2018,2,4.1,34,1.3,928,-10.3,0,0,0,Autumn,No Holiday,Yes
1089,1/12/2017,9,-6.5,27,0.5,1928,-22.4,0.23,0,0,Winter,No Holiday,Yes
1090,29/07/2018,0,28.4,70,0.9,1945,22.3,0,0,0,Summer,No Holiday,Yes
1091,14/08/2018,4,28.1,71,0.4,2000,22.3,0,0,0,Summer,No Holiday,Yes
1092,16/04/2018,22,10.8,33,0.9,2000,-4.8,0,0,0,Spring,No Holiday,Yes
1093,12/5/2018,14,13,97,0.8,211,12.5,0.15,2,0,Spring,No Holiday,Yes
1094,27/05/2018,22,18.6,50,1,1830,7.9,0,0,0,Spring,No Holiday,Yes
1095,2/1/2018,21,-2.6,28,2,2000,-18.6,0,0,0,Winter,No Holiday,Yes
1096,29/09/2018,14,26.2,33,1.8,2000,8.6,2.62,0,0,Autumn,No Holiday,Yes
1097,1/8/2018,15,39.3,37,2.3,1892,21.9,2.82,0,0,Summer,No Holiday,Yes
1098,9/7/2018,8,20.7,73,0.8,2000,15.6,0.3,0.2,0,Summer,No Holiday,Yes
1099,3/12/2017,2,3.3,79,1.4,830,0,0,0,0,Winter,No Holiday,Yes
1100,8/11/2018,8,10.6,89,1.5,689,8.8,0.02,0,0,Autumn,No Holiday,Yes
1101,7/8/2018,1,28.2,68,0.9,2000,21.7,0,0,0,Summer,No Holiday,Yes
1102,21/03/2018,8,1.6,42,1.8,2000,-9.9,0.13,0,0,Spring,No Holiday,Yes
1103,11/9/2018,5,17.2,54,1.3,2000,7.7,0,0,0,Autumn,No Holiday,Yes
1104,14/12/2017,10,-7.7,43,0.9,1555,-18.1,0.35,0,0,Winter,No Holiday,Yes
1105,10/4/2018,13,21.9,34,5.1,1861,5.3,2.77,0,0,Spring,No Holiday,Yes
1106,24/01/2018,0,-14.6,34,3.9,2000,-27,0,0,0.9,Winter,No Holiday,Yes
1107,18/11/2018,11,7.6,35,0.8,1695,-6.9,1.25,0,0,Autumn,No Holiday,Yes
1108,11/10/2018,14,13.4,32,4.9,2000,-2.9,1.78,0,0,Autumn,No Holiday,Yes
1109,6/8/2018,6,28.3,83,1.1,900,25.1,0,0,0,Summer,No Holiday,Yes
1110,30/05/2018,16,24.7,47,3,1594,12.6,2.44,0,0,Spring,No Holiday,Yes
1111,8/4/2018,19,2.5,94,1.8,349,1.6,0,1,0,Spring,No Holiday,Yes
1112,20/05/2018,9,16,34,1.3,2000,0.1,1,0,0,Spring,No Holiday,Yes
1113,1/7/2018,19,21.9,96,1.2,509,21.2,0.01,5.5,0,Summer,No Holiday,Yes
1114,8/10/2018,6,9.5,68,0.9,2000,3.8,0,0,0,Autumn,No Holiday,Yes
1115,27/09/2018,3,14.9,57,1.1,2000,6.4,0,0,0,Autumn,No Holiday,Yes
1116,8/3/2018,14,7.7,62,2.4,1758,0.8,1.64,0,0,Spring,No Holiday,Yes
1117,21/12/2017,11,-0.7,62,0.7,519,-7,0.77,0,2,Winter,No Holiday,Yes
1118,4/10/2018,10,19,49,1.7,1980,8,1.73,0,0,Autumn,No Holiday,No
1119,6/6/2018,15,27.6,49,3.7,656,15.9,2.79,0,0,Summer,Holiday,Yes
1120,3/8/2018,0,32.1,67,1.1,1077,25.1,0,0,0,Summer,No Holiday,Yes
1121,18/11/2018,9,3.5,53,1,1338,-5.2,0.22,0,0,Autumn,No Holiday,Yes
1122,31/10/2018,17,11.3,41,1.8,2000,-1.4,0.51,0,0,Autumn,No Holiday,Yes
1123,21/05/2018,16,22.7,42,1.9,2000,9.1,1.13,0,0,Spring,No Holiday,Yes
1124,5/3/2018,21,3.1,59,1.5,2000,-4.1,0,0,0,Spring,No Holiday,Yes
1125,1/5/2018,13,23,63,3.1,494,15.5,1.92,0,0,Spring,Holiday,Yes
1126,4/10/2018,4,13.3,75,0.4,1792,8.9,0,0,0,Autumn,No Holiday,No
1127,19/04/2018,12,17.8,21,2.7,1335,-4.8,2.79,0,0,Spring,No Holiday,Yes
1128,28/12/2017,19,-0.4,62,0.9,1103,-6.8,0,0,0,Winter,No Holiday,Yes
1129,8/1/2018,0,0.9,42,1.1,1271,-10.5,0,0,0,Winter,No Holiday,Yes
1130,9/5/2018,21,16.4,56,0.8,2000,7.5,0,0,0,Spring,No Holiday,Yes
1131,25/02/2018,6,-0.8,44,0.6,1541,-11.5,0,0,0,Winter,No Holiday,Yes
1132,8/12/2017,3,-4.8,52,1.6,1978,-13.1,0,0,0,Winter,No Holiday,Yes
1133,23/09/2018,13,22.7,44,1.4,1913,9.8,1.77,0,0,Autumn,Holiday,Yes
1134,15/01/2018,9,3.9,86,1.7,399,1.7,0.11,0.2,0,Winter,No Holiday,Yes
1135,9/6/2018,17,28.2,39,2.9,1653,12.9,0.7,0,0,Summer,No Holiday,Yes
1136,1/2/2018,3,-6.2,57,1.6,1874,-13.3,0,0,1.6,Winter,No Holiday,Yes
1137,17/06/2018,10,23,66,1.1,516,16.2,0.83,0,0,Summer,No Holiday,Yes
1138,22/09/2018,12,24.2,43,2.2,1798,10.8,2.31,0,0,Autumn,No Holiday,Yes
1139,12/10/2018,21,11,60,1.1,1995,3.5,0,0,0,Autumn,No Holiday,Yes
1140,18/02/2018,6,-4.1,30,1.1,2000,-19.1,0,0,0,Winter,No Holiday,Yes
1141,9/5/2018,16,21.4,35,2.7,1838,5.2,2.38,0,0,Spring,No Holiday,Yes
1142,24/07/2018,0,29.6,61,1,2000,21.2,0,0,0,Summer,No Holiday,Yes
1143,9/12/2017,18,2.5,41,1,1974,-9.4,0,0,0,Winter,No Holiday,Yes
1144,12/8/2018,20,29.4,86,1.1,1194,26.8,0.03,4,0,Summer,No Holiday,Yes
1145,26/01/2018,19,-13.2,33,2.4,1863,-26.1,0,0,0.3,Winter,No Holiday,Yes
1146,31/05/2018,9,18.8,59,1.6,1233,10.6,1.9,0,0,Spring,No Holiday,Yes
1147,5/9/2018,10,25.4,49,3.9,1996,13.9,2.13,0,0,Autumn,No Holiday,Yes
1148,29/06/2018,7,22,97,0.9,269,21.4,0.03,0,0,Summer,No Holiday,Yes
1149,15/01/2018,10,4.2,82,2.2,560,1.3,0.22,0,0,Winter,No Holiday,Yes
1150,2/10/2018,2,12.3,75,1.6,1840,7.9,0,0,0,Autumn,No Holiday,No
1151,14/09/2018,22,24,73,2.1,1541,18.8,0,0,0,Autumn,No Holiday,Yes
1152,23/11/2018,7,-2.8,42,1.3,2000,-13.9,0,0,0,Autumn,No Holiday,Yes
1153,14/09/2018,10,23.3,65,1.4,1996,16.3,0.76,0,0,Autumn,No Holiday,Yes
1154,1/6/2018,23,21.8,49,1.6,1965,10.6,0,0,0,Summer,No Holiday,Yes
1155,18/07/2018,0,26.2,79,0.7,850,22.2,0,0,0,Summer,No Holiday,Yes
1156,20/05/2018,11,18.7,30,1.9,2000,0.7,1.66,0,0,Spring,No Holiday,Yes
1157,14/09/2018,6,20.4,78,1,2000,16.4,0,0,0,Autumn,No Holiday,Yes
1158,1/11/2018,17,13.7,37,1.4,2000,-0.7,0.49,0,0,Autumn,No Holiday,Yes
1159,9/11/2018,10,11.3,68,4.7,1984,5.5,0.44,0,0,Autumn,No Holiday,No
1160,11/6/2018,10,23.7,47,1.3,2000,11.7,2.67,0,0,Summer,No Holiday,Yes
1161,24/05/2018,6,11.4,67,1,1600,5.4,0.04,0,0,Spring,No Holiday,Yes
1162,16/08/2018,19,29.8,45,2.5,2000,16.5,0.36,0,0,Summer,No Holiday,Yes
1163,19/05/2018,1,11.4,74,1.3,2000,6.9,0,0,0,Spring,No Holiday,Yes
1164,21/04/2018,17,23.2,12,3.6,2000,-7.8,1.69,0,0,Spring,No Holiday,Yes
1165,13/09/2018,22,22.8,70,1,2000,17,0,0,0,Autumn,No Holiday,Yes
1166,4/2/2018,9,-12.4,51,3.8,1415,-20.4,0.38,0,0,Winter,No Holiday,Yes
1167,26/07/2018,18,33.2,59,1.8,1069,24,0.99,0,0,Summer,No Holiday,Yes
1168,10/2/2018,16,0.3,17,4.9,2000,-21.9,0.87,0,0,Winter,No Holiday,Yes
1169,5/2/2018,20,-9.1,35,3.8,2000,-21.7,0,0,0,Winter,No Holiday,Yes
1170,19/02/2018,12,4.7,43,2.1,1131,-6.8,1.38,0,0,Winter,No Holiday,Yes
1171,7/5/2018,9,15.9,72,0.5,1835,10.8,0.67,0,0,Spring,No Holiday,Yes
1172,22/01/2018,11,2.4,27,0.9,1796,-14.7,0.47,0,0,Winter,No Holiday,Yes
1173,21/10/2018,22,12.2,57,0,1544,3.9,0,0,0,Autumn,No Holiday,Yes
1174,11/5/2018,13,20.8,45,2.8,688,8.4,3.17,0,0,Spring,No Holiday,Yes
1175,22/03/2018,7,0.6,85,1.5,1321,-1.6,0.01,0,0,Spring,No Holiday,Yes
1176,20/01/2018,12,5.3,55,2.6,904,-3,0.85,0,0,Winter,No Holiday,Yes
1177,21/11/2018,5,6.8,86,0.5,692,4.6,0,0,0,Autumn,No Holiday,Yes
1178,10/2/2018,13,2.8,31,4,967,-12.6,1.42,0,0,Winter,No Holiday,Yes
1179,21/06/2018,8,21.4,65,1.9,821,14.5,1.15,0,0,Summer,No Holiday,Yes
1180,31/07/2018,3,29.3,57,1.6,2000,19.8,0,0,0,Summer,No Holiday,Yes
1181,16/10/2018,2,11.7,70,1,1012,6.4,0,0,0,Autumn,No Holiday,Yes
1182,19/07/2018,8,25.5,65,0.9,833,18.4,1.1,0,0,Summer,No Holiday,Yes
1183,13/09/2018,12,24.3,59,1.5,2000,15.7,1.12,0,0,Autumn,No Holiday,Yes
1184,6/8/2018,14,34,59,3.2,1180,24.8,1.98,0,0,Summer,No Holiday,Yes
1185,14/06/2018,6,19.5,95,1.4,179,18.6,0,1.5,0,Summer,No Holiday,Yes
1186,25/02/2018,19,3.1,40,2.6,1804,-9.2,0.01,0,0,Winter,No Holiday,Yes
1187,20/06/2018,5,19.1,83,2,457,16.1,0,0,0,Summer,No Holiday,Yes
1188,20/03/2018,17,4.9,43,4.3,2000,-6.6,0.42,0,0,Spring,No Holiday,Yes
1189,8/3/2018,3,3.8,90,0.8,448,2.3,0,2,0,Spring,No Holiday,Yes
1190,9/10/2018,23,16.6,53,1.1,2000,6.9,0,0,0,Autumn,Holiday,No
1191,18/11/2018,13,9.9,37,2.1,1900,-4.1,1.32,0,0,Autumn,No Holiday,Yes
1192,23/10/2018,13,13.5,82,0.8,962,10.4,1.33,0,0,Autumn,No Holiday,Yes
1193,21/06/2018,9,22.7,59,2,940,14.2,1.77,0,0,Summer,No Holiday,Yes
1194,17/02/2018,3,-4.5,28,3,2000,-20.3,0,0,0,Winter,Holiday,Yes
1195,24/04/2018,16,15.5,52,1.7,2000,5.6,0.7,0,0,Spring,No Holiday,Yes
1196,4/4/2018,16,17.9,42,1.1,2000,4.7,2.25,0,0,Spring,No Holiday,Yes
1197,20/07/2018,18,33.9,42,2,1969,19.1,1.25,0,0,Summer,No Holiday,Yes
1198,7/8/2018,4,27.3,68,0.7,2000,20.8,0,0,0,Summer,No Holiday,Yes
1199,29/03/2018,2,12.9,83,1.6,369,10,0,0,0,Spring,No Holiday,Yes
1200,20/02/2018,18,3.2,20,2.9,2000,-17.6,0.16,0,0,Winter,No Holiday,Yes
1201,20/11/2018,16,11.3,21,2.8,1925,-10.2,0.82,0,0,Autumn,No Holiday,Yes
1202,11/12/2017,23,-10.7,53,1.2,2000,-18.4,0,0,0,Winter,No Holiday,Yes
1203,30/04/2018,11,20.3,52,0.9,468,10.1,1.96,0,0,Spring,No Holiday,Yes
1204,5/10/2018,12,16.6,90,1.7,518,14.9,0.51,2,0,Autumn,No Holiday,Yes
1205,1/9/2018,17,29.6,42,1.3,2000,15.3,0.98,0,0,Autumn,No Holiday,Yes
1206,13/06/2018,23,21.5,62,0.1,1827,13.9,0,0,0,Summer,No Holiday,Yes
1207,9/10/2018,12,18.3,40,0.6,1995,4.4,1.82,0,0,Autumn,Holiday,No
1208,18/08/2018,5,22,58,1,2000,13.3,0,0,0,Summer,No Holiday,Yes
1209,11/5/2018,20,16.7,52,0.9,1328,6.7,0,0,0,Spring,No Holiday,Yes
1210,14/06/2018,0,21.1,69,0.5,1086,15.1,0,0,0,Summer,No Holiday,Yes
1211,22/05/2018,14,22.8,53,1.4,1630,12.7,0.98,0,0,Spring,Holiday,Yes
1212,22/07/2018,6,25.3,73,0.6,1979,20.1,0.02,0,0,Summer,No Holiday,Yes
1213,2/7/2018,2,21.2,97,0.8,1018,20.6,0,2,0,Summer,No Holiday,Yes
1214,29/06/2018,8,22.2,95,1.6,389,21.3,0.26,0,0,Summer,No Holiday,Yes
1215,19/11/2018,23,4.2,42,2.2,1360,-7.6,0,0,0,Autumn,No Holiday,Yes
1216,1/6/2018,21,23.5,44,1.6,2000,10.5,0,0,0,Summer,No Holiday,Yes
1217,27/03/2018,11,15.8,40,1.9,647,2.2,1.95,0,0,Spring,No Holiday,Yes
1218,24/08/2018,16,24.6,85,2.7,1973,21.9,0.55,0,0,Summer,No Holiday,Yes
1219,18/11/2018,3,2.5,49,0.2,2000,-7.1,0,0,0,Autumn,No Holiday,Yes
1220,3/3/2018,11,8.1,21,2.1,1738,-12.9,2.15,0,0,Spring,No Holiday,Yes
1221,15/05/2018,8,18.4,68,1.1,254,12.3,0.88,0,0,Spring,No Holiday,Yes
1222,18/09/2018,19,23.2,57,2.2,2000,14.2,0.03,0,0,Autumn,No Holiday,No
1223,26/11/2018,3,2.4,90,1,269,0.9,0,0,0.3,Autumn,No Holiday,Yes
1224,27/01/2018,9,-15.1,49,1.1,1401,-23.4,0.2,0,0.3,Winter,No Holiday,Yes
1225,22/03/2018,23,3.4,69,1.1,895,-1.7,0,0,0,Spring,No Holiday,Yes
1226,30/03/2018,12,19.1,26,1.6,1704,-0.8,2.73,0,0,Spring,No Holiday,Yes
1227,18/05/2018,10,16.3,97,1,693,15.8,0.37,0,0,Spring,No Holiday,Yes
1228,24/12/2017,0,5.6,78,0.6,196,2,0,0,0,Winter,Holiday,Yes
1229,4/3/2018,21,10.6,89,2.1,606,8.8,0,2,0,Spring,No Holiday,Yes
1230,21/09/2018,21,19.9,82,0.6,2000,16.7,0,0,0,Autumn,No Holiday,Yes
1231,3/7/2018,21,27.8,72,0.6,2000,22.2,0,0,0,Summer,No Holiday,Yes
1232,28/05/2018,6,16.2,0,0.5,1588,9.3,0.05,0,0,Spring,No Holiday,Yes
1233,3/6/2018,1,19.2,57,0.8,1985,10.4,0,0,0,Summer,No Holiday,Yes
1234,25/05/2018,16,24.3,27,4.1,1892,4,1.78,0,0,Spring,No Holiday,Yes
1235,27/05/2018,6,17.3,62,1.4,1293,9.9,0.03,0,0,Spring,No Holiday,Yes
1236,5/9/2018,22,23.6,82,1.8,1673,20.3,0,0,0,Autumn,No Holiday,Yes
1237,6/6/2018,19,24.9,56,3.1,1469,15.5,0.51,0,0,Summer,Holiday,Yes
1238,29/09/2018,2,15.8,71,1.1,2000,10.5,0,0,0,Autumn,No Holiday,Yes
1239,24/02/2018,22,0.1,32,0.9,1937,-14.6,0,0,0,Winter,No Holiday,Yes
1240,28/06/2018,23,21.7,96,0.3,293,21,0,0,0,Summer,No Holiday,Yes
1241,26/02/2018,22,2.7,40,1,1089,-9.5,0,0,0,Winter,No Holiday,Yes
1242,6/12/2017,3,-3.2,78,0,1808,-6.4,0,0.2,0.4,Winter,No Holiday,Yes
1243,27/05/2018,13,24.3,37,2.3,1583,8.6,2.22,0,0,Spring,No Holiday,Yes
1244,2/8/2018,16,37.9,39,1.6,1757,21.5,1.76,0,0,Summer,No Holiday,Yes
1245,20/03/2018,21,2.3,40,3.3,2000,-9.9,0,0,0,Spring,No Holiday,Yes
1246,30/07/2018,20,33.9,46,1.4,2000,20.6,0.03,0,0,Summer,No Holiday,Yes
1247,17/01/2018,5,2.9,66,0.8,325,-2.8,0,0,0,Winter,No Holiday,Yes
1248,11/2/2018,16,-3.6,36,4.4,2000,-16.5,0.67,0,0,Winter,No Holiday,Yes
1249,17/08/2018,17,33.1,27,1.9,1975,11.5,1.76,0,0,Summer,No Holiday,Yes
1250,14/06/2018,17,24.6,57,1,1866,15.5,0.45,0,0,Summer,No Holiday,Yes
1251,23/09/2018,0,17.2,69,0.6,2000,11.4,0,0,0,Autumn,Holiday,Yes
1252,31/12/2017,9,-1.9,82,1.6,410,-4.5,0.15,0,1.2,Winter,Holiday,Yes
1253,18/05/2018,12,16.6,96,0.8,430,15.9,0.34,0,0,Spring,No Holiday,Yes
1254,4/10/2018,19,22.3,50,1.4,2000,11.3,0,0,0,Autumn,No Holiday,No
1255,10/2/2018,3,2,71,1.2,534,-2.7,0,0,0,Winter,No Holiday,Yes
1256,23/01/2018,5,-10.5,46,3,2000,-19.9,0,0,1,Winter,No Holiday,Yes
1257,24/11/2018,23,2.8,86,1.2,476,0.6,0,0,3,Autumn,No Holiday,Yes
1258,18/12/2017,19,1.3,65,1.1,1122,-4.5,0,0,2.7,Winter,No Holiday,Yes
1259,5/8/2018,3,27.3,84,1.7,1089,24.3,0,0,0,Summer,No Holiday,Yes
1260,4/11/2018,21,11.8,62,0.7,1030,4.7,0,0,0,Autumn,No Holiday,Yes
1261,16/04/2018,21,11.1,39,1.5,1734,-2.3,0,0,0,Spring,No Holiday,Yes
1262,4/5/2018,15,19.9,26,3.8,1898,-0.1,3,0,0,Spring,No Holiday,Yes
1263,28/04/2018,19,16.9,33,1.3,1965,0.5,0.34,0,0,Spring,No Holiday,Yes
1264,5/1/2018,22,-3.8,53,1.3,1300,-12,0,0,0,Winter,No Holiday,Yes
1265,8/8/2018,22,29.5,73,0.9,1936,24.1,0,0,0,Summer,No Holiday,Yes
1266,5/2/2018,1,-11.2,54,1,2000,-18.6,0,0,0,Winter,No Holiday,Yes
1267,7/3/2018,9,3.8,58,2,1785,-3.7,0.49,0,0,Spring,No Holiday,Yes
1268,23/07/2018,18,33.9,53,3.2,1886,22.9,0.94,0,0,Summer,No Holiday,Yes
1269,28/03/2018,23,13.5,74,1.2,603,8.9,0,0,0,Spring,No Holiday,Yes
1270,17/04/2018,5,7.4,56,0.6,1746,-0.8,0,0,0,Spring,No Holiday,Yes
1271,13/10/2018,8,7.4,70,0.5,1373,2.2,0.36,0,0,Autumn,No Holiday,Yes
1272,22/10/2018,4,10,62,0.6,1759,3,0,0,0,Autumn,No Holiday,Yes
1273,15/09/2018,20,23.5,80,1.7,1621,19.8,0,0,0,Autumn,No Holiday,Yes
1274,4/4/2018,9,10.4,81,1.4,2000,7.2,0.36,0,0,Spring,No Holiday,Yes
1275,9/6/2018,15,29.6,40,2.5,1546,14.5,1.96,0,0,Summer,No Holiday,Yes
1276,21/07/2018,8,27.4,63,0.9,1043,19.7,1.03,0,0,Summer,No Holiday,Yes
1277,19/04/2018,4,8.3,53,1.1,1007,-0.7,0,0,0,Spring,No Holiday,Yes
1278,5/6/2018,9,23.5,51,1.4,1169,12.7,1.82,0,0,Summer,No Holiday,Yes
1279,21/05/2018,17,22.2,45,2.4,2000,9.6,0.83,0,0,Spring,No Holiday,Yes
1280,14/08/2018,21,31.3,59,0.3,2000,22.3,0,0,0,Summer,No Holiday,Yes
1281,25/02/2018,0,-1.1,44,1.2,1741,-11.8,0,0,0,Winter,No Holiday,Yes
1282,23/05/2018,17,22.4,39,3.2,1943,7.7,1.9,0,0,Spring,No Holiday,Yes
1283,22/03/2018,18,7.9,46,3.1,1057,-3,0.58,0,0,Spring,No Holiday,Yes
1284,17/08/2018,16,33.7,26,1.5,2000,11.5,2.39,0,0,Summer,No Holiday,Yes
1285,15/01/2018,20,3.7,58,1.3,474,-3.8,0,0,0,Winter,No Holiday,Yes
1286,28/12/2017,10,-3.4,33,1.3,1863,-17.4,0.33,0,0,Winter,No Holiday,Yes
1287,7/1/2018,7,-5.6,58,0.9,1368,-12.5,0,0,0,Winter,No Holiday,Yes
1288,6/10/2018,3,16.8,90,3.3,1601,15.1,0,2,0,Autumn,No Holiday,No
1289,24/05/2018,23,18.1,56,1.6,1095,9.1,0,0,0,Spring,No Holiday,Yes
1290,21/04/2018,2,14.7,63,1.8,611,7.7,0,0,0,Spring,No Holiday,Yes
1291,11/1/2018,16,-8.2,39,2.8,1807,-19.7,0.63,0,0,Winter,No Holiday,Yes
1292,17/11/2018,16,8.3,35,2.1,1987,-6.2,0.37,0,0,Autumn,No Holiday,Yes
1293,11/7/2018,16,28.7,70,3.2,1586,22.6,0.73,0,0,Summer,No Holiday,Yes
1294,25/03/2018,20,10.7,70,2.8,236,5.4,0,0,0,Spring,No Holiday,Yes
1295,8/2/2018,8,-9.7,65,0.8,1508,-15,0.02,0,0,Winter,No Holiday,Yes
1296,21/01/2018,21,-0.1,29,0.5,2000,-16,0,0,0,Winter,No Holiday,Yes
1297,10/6/2018,14,24.1,51,1.1,2000,13.3,1.58,0,0,Summer,No Holiday,Yes
1298,9/2/2018,18,4.1,40,2.1,1327,-8.3,0.1,0,0,Winter,No Holiday,Yes
1299,14/07/2018,8,26.1,74,0.7,1254,21,0.87,0,0,Summer,No Holiday,Yes
1300,17/12/2017,3,-9,40,3.1,2000,-20.1,0,0,0,Winter,No Holiday,Yes
1301,31/08/2018,12,27.8,47,2.9,1905,15.4,2.99,0,0,Summer,No Holiday,Yes
1302,12/8/2018,7,27.4,61,0.6,2000,19.2,0.17,0,0,Summer,No Holiday,Yes
1303,31/08/2018,11,26.7,51,2.7,1925,15.7,2.65,0,0,Summer,No Holiday,Yes
1304,12/6/2018,21,20.6,70,1.8,1986,14.9,0,0,0,Summer,No Holiday,Yes
1305,4/11/2018,4,6.9,70,1.5,1314,1.7,0,0,0,Autumn,No Holiday,Yes
1306,25/12/2017,16,0.4,27,2,2000,-16.4,0.58,0,0,Winter,Holiday,Yes
1307,24/07/2018,13,36.4,41,1.3,1655,21,2.86,0,0,Summer,No Holiday,Yes
1308,2/6/2018,8,20.4,54,1,828,10.7,1.23,0,0,Summer,No Holiday,Yes
1309,5/12/2017,18,-2.6,40,0,2000,-14.4,0,0,0,Winter,No Holiday,Yes
1310,7/9/2018,18,24.4,34,2.4,2000,7.5,0.84,0,0,Autumn,No Holiday,Yes
1311,5/5/2018,0,12.2,59,1.2,1718,4.4,0,0,0,Spring,No Holiday,Yes
1312,20/05/2018,6,11.6,46,0.8,2000,0.3,0.05,0,0,Spring,No Holiday,Yes
1313,28/05/2018,5,16.6,0,0.9,1361,9.7,0,0,0,Spring,No Holiday,Yes
1314,11/7/2018,17,28.7,71,2.9,1666,22.9,0.71,0,0,Summer,No Holiday,Yes
1315,30/05/2018,20,19.1,64,2.6,1530,12.1,0.06,0,0,Spring,No Holiday,Yes
1316,17/04/2018,16,19.5,28,3,1605,0.4,2.24,0,0,Spring,No Holiday,Yes
1317,18/12/2017,14,0.5,76,0.9,364,-3.2,0.17,0,4.2,Winter,No Holiday,Yes
1318,19/08/2018,3,24,59,0.6,2000,15.4,0,0,0,Summer,No Holiday,Yes
1319,25/10/2018,18,17.3,39,1.3,1641,3.1,0.03,0,0,Autumn,No Holiday,Yes
1320,16/05/2018,14,22,96,2.9,1327,21.3,0.39,0,0,Spring,No Holiday,Yes
1321,14/01/2018,10,-2.1,72,1.7,489,-6.4,0.34,0,0,Winter,No Holiday,Yes
1322,3/7/2018,12,30.1,64,1.2,2000,22.5,2.54,0,0,Summer,No Holiday,Yes
1323,8/3/2018,12,5.6,72,3,1700,0.9,0.89,0,0,Spring,No Holiday,Yes
1324,19/03/2018,4,6.3,90,1,240,4.7,0,0,0,Spring,No Holiday,Yes
1325,4/5/2018,16,18.6,30,5.1,1891,0.6,2.49,0,0,Spring,No Holiday,Yes
1326,12/5/2018,22,15.8,98,0.4,179,15.4,0,1.5,0,Spring,No Holiday,Yes
1327,9/3/2018,13,7.5,44,2,1526,-3.9,1.24,0,0,Spring,No Holiday,Yes
1328,26/10/2018,11,12.4,87,1,317,10.2,0.24,1,0,Autumn,No Holiday,Yes
1329,5/5/2018,7,12.9,55,2.3,1952,4,0.29,0,0,Spring,No Holiday,Yes
1330,25/03/2018,13,14.6,38,1.9,315,0.4,2.75,0,0,Spring,No Holiday,Yes
1331,5/8/2018,4,27.3,83,2.2,1054,24.1,0,0,0,Summer,No Holiday,Yes
1332,17/03/2018,11,8,39,1.2,1783,-5.1,2.26,0,0,Spring,No Holiday,Yes
1333,11/7/2018,9,25.6,96,0.6,450,24.9,0.41,0,0,Summer,No Holiday,Yes
1334,25/07/2018,14,33,53,1.7,1357,22.1,1.73,0,0,Summer,No Holiday,Yes
1335,11/3/2018,11,7.6,54,1.6,430,-1.1,2.06,0,0,Spring,No Holiday,Yes
1336,13/07/2018,22,26.7,82,1.3,1725,23.3,0,0,0,Summer,No Holiday,Yes
1337,14/03/2018,4,14,70,1.5,1648,8.6,0,0,0,Spring,No Holiday,Yes
1338,13/09/2018,21,23.8,67,0.6,2000,17.2,0,0,0,Autumn,No Holiday,Yes
1339,27/10/2018,0,9.9,65,3.2,2000,3.6,0,0,0,Autumn,No Holiday,Yes
1340,13/07/2018,14,29.5,62,2.7,1941,21.4,1.79,0,0,Summer,No Holiday,Yes
1341,11/10/2018,16,13.8,36,2.9,2000,-1,0.98,0,0,Autumn,No Holiday,Yes
1342,7/12/2017,2,1.4,92,0.7,168,0.2,0,0,0.9,Winter,No Holiday,Yes
1343,8/2/2018,14,0.9,25,2.4,1730,-16.9,2.09,0,0,Winter,No Holiday,Yes
1344,23/11/2018,23,2.1,32,1.5,1998,-12.9,0,0,0,Autumn,No Holiday,Yes
1345,29/03/2018,5,12.7,83,0.8,392,9.8,0,0,0,Spring,No Holiday,Yes
1346,11/9/2018,3,18.2,52,1.5,2000,8.1,0,0,0,Autumn,No Holiday,Yes
1347,15/07/2018,21,28.1,74,3.1,1840,23,0,0,0,Summer,No Holiday,Yes
1348,28/11/2018,7,2.5,24,0.2,1306,-16,0,0,0,Autumn,No Holiday,Yes
1349,9/4/2018,23,9.6,43,1.2,1333,-2.3,0,0,0,Spring,No Holiday,Yes
1350,16/08/2018,0,28.4,68,0.9,2000,21.9,0,0,0,Summer,No Holiday,Yes
1351,22/01/2018,8,-0.7,32,0.5,1991,-15.3,0,0,0,Winter,No Holiday,Yes
1352,7/2/2018,6,-13.2,50,0.5,1873,-21.4,0,0,0,Winter,No Holiday,Yes
1353,22/01/2018,17,1.3,93,1.2,81,0.2,0.03,0,0.2,Winter,No Holiday,Yes
1354,10/10/2018,17,13.1,45,3.1,2000,1.4,0.62,0,0,Autumn,No Holiday,Yes
1355,25/11/2018,23,3.8,83,1.1,390,1.1,0,0,0.4,Autumn,No Holiday,Yes
1356,25/11/2018,13,8.8,53,1.5,778,-0.2,1.43,0,1.8,Autumn,No Holiday,Yes
1357,18/05/2018,7,16.6,98,0.6,219,16.2,0.01,0.5,0,Spring,No Holiday,Yes
1358,8/6/2018,23,20,79,1.4,510,16.2,0,0,0,Summer,No Holiday,Yes
1359,9/9/2018,7,15.7,68,0.9,2000,9.8,0.05,0,0,Autumn,No Holiday,Yes
