Index,Date,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
947,22/12/2017,21,6.1,70,2.2,763,1,0,0,0,Winter,Holiday,Yes
948,26/06/2018,17,24,95,5,362,23.1,0.07,2,0,Summer,No Holiday,Yes
949,19/06/2018,1,20.9,66,0.8,1528,14.3,0,0,0,Summer,No Holiday,Yes
950,7/12/2017,21,-2.2,46,2.2,1975,-12.2,0,0,0,Winter,No Holiday,Yes
951,16/09/2018,18,21.5,89,3,350,19.6,0.18,0,0,Autumn,No Holiday,Yes
952,27/07/2018,9,29.9,69,1.5,769,23.5,1.12,0,0,Summer,No Holiday,Yes
953,3/10/2018,5,11.8,82,1.1,1878,8.8,0,0,0,Autumn,Holiday,Yes
954,23/05/2018,8,14.6,70,3.1,2000,9.1,1.28,0,0,Spring,No Holiday,Yes
955,15/10/2018,18,18,66,2.3,554,11.5,0.1,0,0,Autumn,No Holiday,Yes
956,14/11/2018,22,8.8,58,0.5,1358,0.9,0,0,0,Autumn,No Holiday,Yes
957,15/08/2018,12,36.5,41,1.1,1807,21.1,2.73,0,0,Summer,Holiday,Yes
958,8/2/2018,12,-1.5,35,1.2,1551,-15,1.9,0,0,Winter,No Holiday,Yes
959,4/2/2018,21,-8.9,35,3.2,2000,-21.6,0,0,0,Winter,No Holiday,Yes
960,12/5/2018,7,13.3,81,1.5,525,10.1,0.04,0.1,0,Spring,No Holiday,Yes
961,27/03/2018,22,12.9,75,1.3,326,8.5,0,0,0,Spring,No Holiday,Yes
962,11/7/2018,1,24.6,96,0.5,443,23.9,0,0.5,0,Summer,No Holiday,Yes
963,23/06/2018,3,22,42,0.2,1891,8.4,0,0,0,Summer,No Holiday,Yes
964,1/4/2018,18,17.7,75,2.1,519,13.2,0.12,0,0,Spring,No Holiday,Yes
965,20/07/2018,11,31.6,54,1.3,990,21.1,2.84,0,0,Summer,No Holiday,Yes
966,16/05/2018,20,21.8,97,2.2,156,21.2,0,0.5,0,Spring,No Holiday,Yes
967,20/06/2018,4,19.1,82,1.5,471,15.9,0,0,0,Summer,No Holiday,Yes
968,10/8/2018,6,25.7,83,0.6,1483,22.5,0,0,0,Summer,No Holiday,Yes
969,7/10/2018,11,19.1,56,2.4,1802,10.1,2.15,0,0,Autumn,No Holiday,Yes
970,22/10/2018,18,17.3,43,0.9,783,4.5,0.08,0,0,Autumn,No Holiday,Yes
971,28/09/2018,17,21.7,52,1.1,2000,11.4,0.79,0,0,Autumn,No Holiday,No
972,30/07/2018,16,36.4,40,1.1,2000,20.6,1.79,0,0,Summer,No Holiday,Yes
973,31/12/2017,1,0.5,95,2.1,79,-0.2,0,0,0.6,Winter,Holiday,Yes
974,14/08/2018,13,35.7,38,2.4,1863,19.1,2.5,0,0,Summer,No Holiday,Yes
975,17/09/2018,15,27.4,33,2.7,1955,9.6,2.5,0,0,Autumn,No Holiday,Yes
976,6/4/2018,5,6.3,97,1.7,787,5.8,0,0.5,0,Spring,No Holiday,Yes
977,3/7/2018,2,23,98,0.1,1026,22.6,0,0,0,Summer,No Holiday,Yes
978,17/09/2018,10,21.7,60,1.7,1540,13.5,1.44,0,0,Autumn,No Holiday,Yes
979,13/05/2018,10,15.2,88,2.2,1090,13.2,0.55,0,0,Spring,No Holiday,Yes
980,30/09/2018,6,15.5,80,0.4,2000,12,0,0,0,Autumn,No Holiday,No
981,11/9/2018,17,25.4,44,1.2,2000,12.2,0.84,0,0,Autumn,No Holiday,Yes
982,23/08/2018,9,29.3,54,1.5,2000,19,0.82,0,0,Summer,No Holiday,Yes
983,18/10/2018,22,11.6,61,0.2,2000,4.3,0,0,0,Autumn,No Holiday,Yes
984,14/12/2017,7,-10.9,57,1.1,1387,-17.7,0,0,0,Winter,No Holiday,Yes
985,27/02/2018,5,0.6,50,0.1,1026,-8.6,0,0,0,Winter,No Holiday,Yes
986,24/06/2018,16,31.3,32,3.2,1427,12.6,2.38,0,0,Summer,No Holiday,Yes
987,5/8/2018,11,31.2,63,2.6,1695,23.3,1.99,0,0,Summer,No Holiday,Yes
988,26/09/2018,10,19.4,47,2.3,2000,7.7,1.45,0,0,Autumn,No Holiday,Yes
989,22/04/2018,0,15.9,35,0.3,1995,0.4,0,0,0,Spring,No Holiday,Yes
990,4/5/2018,23,12.4,58,2.5,1843,4.3,0,0,0,Spring,No Holiday,Yes
991,13/07/2018,9,26.6,73,2.2,1147,21.3,1.01,0,0,Summer,No Holiday,Yes
992,13/06/2018,17,25.6,57,3.3,919,16.4,0.87,0,0,Summer,No Holiday,Yes
993,29/11/2018,13,5.3,26,2.1,1604,-12.7,0.21,0,0,Autumn,No Holiday,Yes
994,17/09/2018,0,21,82,1.8,958,17.8,0,0,0,Autumn,No Holiday,Yes
995,17/11/2018,15,8.9,34,2.9,1787,-6.1,0.52,0,0,Autumn,No Holiday,Yes
996,26/09/2018,2,16.6,54,1.5,2000,7.2,0,0,0,Autumn,No Holiday,Yes
997,22/04/2018,4,14.9,35,0.8,2000,-0.4,0,0,0,Spring,No Holiday,Yes
998,18/06/2018,11,27.3,45,2.4,846,14.3,2.84,0,0,Summer,No Holiday,Yes
999,27/12/2017,6,-9.8,37,1.7,2000,-21.7,0,0,0,Winter,No Holiday,Yes
1000,18/05/2018,17,17.2,81,1.2,2000,13.9,0.57,0,0,Spring,No Holiday,Yes
1001,7/10/2018,16,20.7,34,2,2000,4.2,1.23,0,0,Autumn,No Holiday,Yes
1002,29/11/2018,21,3.8,55,2.1,1231,-4.4,0,0,0,Autumn,No Holiday,Yes
1003,7/1/2018,21,1.2,39,0.6,1378,-11.2,0,0,0,Winter,No Holiday,Yes
1004,7/11/2018,18,14.4,77,1,912,10.4,0,0,0,Autumn,No Holiday,Yes
1005,9/12/2017,10,-2.2,42,1.3,1646,-13.4,0.61,0,0,Winter,No Holiday,Yes
1006,17/01/2018,8,2.6,70,0.6,296,-2.3,0,0,0,Winter,No Holiday,Yes
1007,18/08/2018,19,28.5,45,1.6,2000,15.4,0.23,0,0,Summer,No Holiday,Yes
1008,2/12/2017,19,5,52,2.3,1666,-4,0,0,0,Winter,No Holiday,Yes
1009,16/04/2018,7,5,67,1,1774,-0.6,0.18,0,0,Spring,No Holiday,Yes
1010,19/03/2018,6,6.5,88,1.2,417,4.6,0,0.2,0,Spring,No Holiday,Yes
1011,3/10/2018,1,13.8,75,0.5,2000,9.4,0,0,0,Autumn,Holiday,Yes
1012,13/10/2018,3,7.6,78,0.7,1614,4,0,0,0,Autumn,No Holiday,Yes
1013,6/2/2018,1,-10.9,36,3.3,2000,-23,0,0,0,Winter,No Holiday,Yes
1014,13/10/2018,21,12.6,56,1.1,1053,4,0,0,0,Autumn,No Holiday,Yes
1015,25/10/2018,2,9.1,79,0.5,1625,5.6,0,0,0,Autumn,No Holiday,Yes
1016,14/06/2018,19,23.6,63,0.6,1956,16.1,0.19,0,0,Summer,No Holiday,Yes
1017,19/02/2018,14,5.6,38,1.6,1087,-7.6,1.1,0,0,Winter,No Holiday,Yes
1018,5/1/2018,12,-0.3,45,2.2,1066,-10.8,1.01,0,0,Winter,No Holiday,Yes
1019,18/09/2018,10,22.7,54,1,1619,12.9,1.74,0,0,Autumn,No Holiday,No
1020,17/08/2018,11,28.8,33,2.2,1951,10.9,2.85,0,0,Summer,No Holiday,Yes
1021,29/11/2018,2,2.1,28,0.4,1981,-14.5,0,0,0,Autumn,No Holiday,Yes
1022,15/02/2018,13,2.2,18,3.4,1942,-19.7,2.3,0,0,Winter,Holiday,Yes
1023,30/06/2018,18,27.5,79,0.5,1237,23.5,0.65,0.5,0,Summer,No Holiday,Yes
1024,9/6/2018,4,19,83,0.4,473,16,0,0,0,Summer,No Holiday,Yes
1025,4/6/2018,22,22,64,1.8,1211,14.8,0,0,0,Summer,No Holiday,Yes
1026,18/07/2018,16,33.1,42,2.9,1712,18.4,2.52,0,0,Summer,No Holiday,Yes
1027,21/07/2018,2,26.4,72,0.2,1766,20.9,0,0,0,Summer,No Holiday,Yes
1028,14/06/2018,12,21.2,75,0.7,876,16.5,1.07,0,0,Summer,No Holiday,Yes
1029,29/04/2018,21,16.1,44,1.2,913,3.8,0,0,0,Spring,No Holiday,Yes
1030,13/12/2017,9,-11.1,46,3.4,1981,-20.4,0.1,0,0,Winter,No Holiday,Yes
1031,12/7/2018,13,27.7,76,2.6,1258,23,1,0,0,Summer,No Holiday,Yes
1032,13/10/2018,7,6.2,83,0.8,1100,3.5,0.01,0,0,Autumn,No Holiday,Yes
1033,11/1/2018,4,-11.5,57,2.3,1899,-18.3,0,0,0,Winter,No Holiday,Yes
1034,9/10/2018,13,19.2,39,1,2000,4.8,1.66,0,0,Autumn,Holiday,No
1035,8/12/2017,11,-3.7,39,1.4,1595,-15.6,0.93,0,0,Winter,No Holiday,Yes
1036,8/8/2018,3,28.3,84,0.5,1006,25.3,0,0,0,Summer,No Holiday,Yes
1037,3/11/2018,11,14.5,42,1.6,890,1.7,1.85,0,0,Autumn,No Holiday,No
1038,8/4/2018,9,5.1,46,2.7,1888,-5.5,1.34,0,0,Spring,No Holiday,Yes
1039,29/03/2018,17,20.3,48,2.8,635,8.9,1.14,0,0,Spring,No Holiday,Yes
1040,23/04/2018,0,10.7,94,2.6,477,9.7,0,2,0,Spring,No Holiday,Yes
1041,8/11/2018,3,11.8,86,1.6,1819,9.5,0,0.5,0,Autumn,No Holiday,Yes
1042,26/05/2018,19,24.9,46,3.1,1341,12.4,0.43,0,0,Spring,No Holiday,Yes
1043,1/2/2018,17,0.3,26,2.4,1977,-17,0.45,0,0,Winter,No Holiday,Yes
1044,3/6/2018,3,18,64,1.3,1560,11,0,0,0,Summer,No Holiday,Yes
1045,10/5/2018,23,12.4,85,1.1,369,9.9,0,0,0,Spring,No Holiday,No
1046,16/01/2018,11,3.9,57,0.8,363,-3.8,0.28,0,0,Winter,No Holiday,Yes
1047,1/6/2018,3,18.6,72,1.4,1340,13.4,0,0,0,Summer,No Holiday,Yes
1048,6/6/2018,17,27.4,48,2.7,1084,15.4,1.8,0,0,Summer,Holiday,Yes
1049,31/05/2018,7,14.9,71,0.9,651,9.6,0.47,0,0,Spring,No Holiday,Yes
1050,2/7/2018,3,21.1,96,2.4,866,20.4,0,4.5,0,Summer,No Holiday,Yes
1051,3/11/2018,16,18.7,25,2.1,1605,-1.7,1.07,0,0,Autumn,No Holiday,No
1052,18/02/2018,14,4.1,17,1.8,1996,-18.8,1.87,0,0,Winter,No Holiday,Yes
1053,9/5/2018,8,12.3,53,1.6,2000,2.9,1.09,0,0,Spring,No Holiday,Yes
1054,29/09/2018,12,23.8,44,1.7,2000,10.8,2.66,0,0,Autumn,No Holiday,Yes
1055,23/04/2018,15,9.5,96,2.2,350,8.8,0.31,1.5,0,Spring,No Holiday,Yes
1056,22/02/2018,3,-2.8,57,0.5,1995,-10.1,0,0,0,Winter,No Holiday,Yes
1057,8/7/2018,13,26.1,45,1.8,2000,13.2,3.33,0,0,Summer,No Holiday,Yes
1058,30/06/2018,6,22.1,85,0.5,303,19.4,0.01,0.1,0,Summer,No Holiday,Yes
1059,21/09/2018,8,17.8,97,2,1284,17.3,0.09,4,0,Autumn,No Holiday,Yes
1060,21/06/2018,16,28.5,42,3.1,1622,14.3,2.62,0,0,Summer,No Holiday,Yes
1061,2/6/2018,13,29.6,24,2.4,1873,6.8,3.42,0,0,Summer,No Holiday,Yes
1062,25/02/2018,8,-1.3,54,0.6,1597,-9.4,0.06,0,0,Winter,No Holiday,Yes
1063,26/04/2018,9,14,54,1.5,1054,4.8,1.37,0,0,Spring,No Holiday,Yes
1064,18/09/2018,18,24.8,48,1.4,2000,13,0.51,0,0,Autumn,No Holiday,No
1065,24/03/2018,13,12.4,50,2.5,379,2.2,2.48,0,0,Spring,No Holiday,Yes
1066,22/02/2018,12,4.8,47,2.6,1373,-5.5,1.72,0,0,Winter,No Holiday,Yes
1067,3/11/2018,14,18.1,24,2.4,1594,-2.8,1.97,0,0,Autumn,No Holiday,No
1068,31/12/2017,23,-2.6,40,0.6,2000,-14.3,0,0,0,Winter,Holiday,Yes
1069,27/01/2018,7,-15.7,53,1.3,1629,-23.1,0,0,0.3,Winter,No Holiday,Yes
1070,10/11/2018,1,11.2,78,1.1,467,7.4,0,0,0,Autumn,No Holiday,Yes
1071,21/09/2018,12,19.1,91,2,1971,17.5,0.63,0,0,Autumn,No Holiday,Yes
1072,13/04/2018,4,9.7,29,1.8,2000,-7.5,0,0,0,Spring,No Holiday,Yes
1073,11/6/2018,19,19.4,85,1.2,1651,16.8,0.08,0.5,0,Summer,No Holiday,Yes
1074,13/07/2018,10,27.4,70,2.4,1335,21.4,1.28,0,0,Summer,No Holiday,Yes
1075,14/01/2018,15,4.6,50,0.9,824,-4.9,0.62,0,0,Winter,No Holiday,Yes
1076,10/10/2018,19,11.3,50,1.1,2000,1.2,0,0,0,Autumn,No Holiday,Yes
1077,12/1/2018,6,-14.9,45,2.3,2000,-24.2,0,0,0,Winter,No Holiday,Yes
1078,21/10/2018,20,13.8,52,1.6,1341,4,0,0,0,Autumn,No Holiday,Yes
1079,27/01/2018,23,-7.6,42,1.2,1760,-18.3,0,0,0,Winter,No Holiday,Yes
1080,27/01/2018,13,-6.6,27,2.1,1889,-22.5,1.24,0,0.3,Winter,No Holiday,Yes
1081,11/12/2017,16,-6,40,4,2000,-17.4,0.55,0,0,Winter,No Holiday,Yes
1082,27/04/2018,11,17.7,44,1.5,945,5.2,2.51,0,0,Spring,No Holiday,Yes
1083,3/6/2018,4,17.4,65,0.8,1093,10.7,0,0,0,Summer,No Holiday,Yes
1084,21/03/2018,9,2.5,40,1.9,2000,-9.7,0.41,0,0,Spring,No Holiday,Yes
1085,26/03/2018,5,5.4,97,1.5,38,4.9,0,0,0,Spring,No Holiday,Yes
1086,1/3/2018,17,0.4,37,5.2,1366,-12.6,1.23,0,0,Spring,Holiday,Yes
1087,7/1/2018,4,-5.1,60,0.7,1377,-11.6,0,0,0,Winter,No Holiday,Yes
1088,23/05/2018,14,22,33,3.4,1966,4.9,3.41,0,0,Spring,No Holiday,Yes
1089,28/01/2018,11,-4.6,27,2.6,1887,-20.8,0.85,0,0,Winter,No Holiday,Yes
1090,23/10/2018,5,10,73,0.5,593,5.3,0,0,0,Autumn,No Holiday,Yes
1091,29/07/2018,9,30.6,54,1.7,1831,20.2,1.68,0,0,Summer,No Holiday,Yes
1092,15/04/2018,11,11.8,57,2.6,1041,3.5,2.18,0,0,Spring,No Holiday,Yes
1093,31/07/2018,10,32.7,43,1.2,2000,18.4,2.31,0,0,Summer,No Holiday,Yes
1094,30/01/2018,10,-7.5,42,0.9,1705,-18.2,0.55,0,0,Winter,No Holiday,Yes
1095,7/6/2018,15,29.3,41,2,609,14.6,2.63,0,0,Summer,No Holiday,Yes
1096,12/11/2018,23,6.9,60,0.8,1610,-0.3,0,0,0,Autumn,No Holiday,Yes
1097,22/05/2018,1,15.9,71,1.1,1312,10.6,0,0,0,Spring,Holiday,Yes
1098,4/9/2018,3,20.6,97,0.2,500,20.1,0,0,0,Autumn,No Holiday,Yes
1099,28/05/2018,7,16.8,0,0.8,1387,8.9,0.36,0,0,Spring,No Holiday,Yes
1100,29/12/2017,19,2.7,68,1.2,348,-2.6,0,0,0,Winter,No Holiday,Yes
1101,26/01/2018,4,-16.4,36,1.5,2000,-28,0,0,0.5,Winter,No Holiday,Yes
1102,16/10/2018,14,19.9,29,1.9,1833,1.3,2.09,0,0,Autumn,No Holiday,Yes
1103,17/07/2018,10,29.2,55,1.6,1404,19.2,2.36,0,0,Summer,No Holiday,Yes
1104,17/09/2018,3,20.2,82,1.4,1202,17,0,0,0,Autumn,No Holiday,Yes
1105,2/8/2018,4,31.1,54,1.9,2000,20.6,0,0,0,Summer,No Holiday,Yes
1106,26/07/2018,20,31,68,1.4,1162,24.3,0.05,0,0,Summer,No Holiday,Yes
1107,25/08/2018,19,25.8,62,3.3,2000,17.9,0.27,0,0,Summer,No Holiday,Yes
1108,29/11/2018,16,5.8,39,2.6,1489,-7.1,0.1,0,0,Autumn,No Holiday,Yes
1109,14/09/2018,8,21.4,70,1.5,1986,15.6,0.38,0,0,Autumn,No Holiday,Yes
1110,17/07/2018,21,27.9,69,1.9,1194,21.6,0,0,0,Summer,No Holiday,Yes
1111,3/8/2018,21,31.2,63,1.7,1537,23.3,0,0,0,Summer,No Holiday,Yes
1112,4/12/2017,15,-0.1,25,5.8,2000,-17.8,0.88,0,0,Winter,No Holiday,Yes
1113,22/06/2018,22,23.3,32,1.1,2000,5.6,0,0,0,Summer,No Holiday,Yes
1114,6/12/2017,8,-4.2,78,0,1518,-7.4,0.01,0,0.2,Winter,No Holiday,Yes
1115,12/5/2018,15,13.3,97,0.8,194,12.8,0.12,3,0,Spring,No Holiday,Yes
1116,5/7/2018,7,23.5,90,0.5,445,21.7,0.05,0.5,0,Summer,No Holiday,Yes
1117,2/7/2018,10,21.4,97,0.6,563,20.8,0.27,1,0,Summer,No Holiday,Yes
1118,21/11/2018,14,6.7,47,2.4,2000,-3.8,0.42,0,0,Autumn,No Holiday,Yes
1119,1/12/2017,0,-5.2,37,2.2,2000,-17.6,0,0,0,Winter,No Holiday,Yes
1120,3/5/2018,21,11.9,48,1.9,1918,1.2,0,0,0,Spring,No Holiday,Yes
1121,1/5/2018,3,18.1,85,1,284,15.5,0,0,0,Spring,Holiday,Yes
1122,16/01/2018,10,2.7,60,0.5,392,-4.3,0.18,0,0,Winter,No Holiday,Yes
1123,12/3/2018,0,3.5,46,1.1,1040,-7,0,0,0,Spring,No Holiday,Yes
1124,7/9/2018,15,24.7,44,4.2,2000,11.6,1.92,0,0,Autumn,No Holiday,Yes
1125,29/09/2018,8,15.7,65,1.2,2000,9.1,0.54,0,0,Autumn,No Holiday,Yes
1126,23/02/2018,13,6.7,64,2,241,0.3,1.94,0,0.6,Winter,No Holiday,Yes
1127,2/10/2018,12,19.4,41,3.1,1956,5.7,2.67,0,0,Autumn,No Holiday,No
1128,15/01/2018,14,7.1,52,2.1,646,-2.1,0.76,0,0,Winter,No Holiday,Yes
1129,13/12/2017,2,-10.4,53,1.8,1949,-18.1,0,0,0,Winter,No Holiday,Yes
1130,17/12/2017,5,-9.7,41,3.1,2000,-20.5,0,0,0,Winter,No Holiday,Yes
1131,24/10/2018,1,10.2,84,1.2,1036,7.6,0,0,0,Autumn,No Holiday,Yes
1132,10/10/2018,7,12.3,84,3.2,1220,9.6,0,0,0,Autumn,No Holiday,Yes
1133,2/2/2018,7,-7.4,62,1.5,1909,-13.4,0,0,0,Winter,No Holiday,Yes
1134,21/01/2018,0,-0.3,60,1.9,340,-7.1,0,0,0,Winter,No Holiday,Yes
1135,10/11/2018,10,12.2,73,1.9,374,7.4,0.92,0,0,Autumn,No Holiday,Yes
1136,15/03/2018,22,9.8,90,3.7,493,8.2,0,0,0,Spring,No Holiday,Yes
1137,23/06/2018,4,21.6,47,0.4,1985,9.7,0,0,0,Summer,No Holiday,Yes
1138,23/09/2018,9,18.4,59,1,1951,10.2,0.86,0,0,Autumn,Holiday,Yes
1139,23/05/2018,22,14.8,59,1,1740,6.8,0,0,0,Spring,No Holiday,Yes
1140,2/9/2018,11,26.5,44,1.4,1958,13.2,2.62,0,0,Autumn,No Holiday,Yes
1141,20/04/2018,20,21.1,43,1.8,788,8,0,0,0,Spring,No Holiday,Yes
1142,28/01/2018,5,-7.5,33,1.5,2000,-21,0,0,0,Winter,No Holiday,Yes
1143,3/3/2018,12,10.7,16,1.7,1657,-14.1,2.56,0,0,Spring,No Holiday,Yes
1144,17/03/2018,3,1.8,59,0.7,2000,-5.3,0,0,0,Spring,No Holiday,Yes
1145,2/2/2018,21,-2,61,1.7,1655,-8.5,0,0,0,Winter,No Holiday,Yes
1146,24/04/2018,19,13.3,37,1.2,2000,-1.1,0.12,0,0,Spring,No Holiday,Yes
1147,20/01/2018,11,3.7,59,1.8,978,-3.5,0.51,0,0,Winter,No Holiday,Yes
1148,22/05/2018,6,15.5,0,0.5,1691,10.4,0.06,0,0,Spring,Holiday,Yes
1149,22/03/2018,22,3.9,66,2.7,990,-1.8,0,0,0,Spring,No Holiday,Yes
1150,2/6/2018,21,22.1,44,2.5,2000,9.2,0,0,0,Summer,No Holiday,Yes
1151,27/11/2018,15,12.5,70,2.1,360,7.1,0.68,0,0,Autumn,No Holiday,Yes
1152,14/07/2018,3,25.2,83,1.1,1835,22,0,0,0,Summer,No Holiday,Yes
1153,25/02/2018,5,-0.7,41,0.9,1442,-12.3,0,0,0,Winter,No Holiday,Yes
1154,4/7/2018,4,24.7,82,0.3,2000,21.4,0,0,0,Summer,No Holiday,Yes
1155,27/05/2018,20,20.6,41,2.3,1788,6.8,0.09,0,0,Spring,No Holiday,Yes
1156,7/6/2018,21,21.5,69,2.6,942,15.5,0,0,0,Summer,No Holiday,Yes
1157,8/2/2018,10,-6.3,46,1.3,1346,-16,1.01,0,0,Winter,No Holiday,Yes
1158,23/07/2018,14,34.3,45,2.2,1967,20.6,1.64,0,0,Summer,No Holiday,Yes
1159,5/11/2018,9,8.9,67,1.1,578,3,0.69,0,0,Autumn,No Holiday,Yes
1160,3/4/2018,12,19.6,63,2.9,1034,12.3,0.68,0,0,Spring,No Holiday,Yes
1161,6/7/2018,14,27,52,2.1,2000,16.2,2.51,0,0,Summer,No Holiday,Yes
1162,9/1/2018,13,-2.6,45,4,1663,-12.9,1.11,0,0.3,Winter,No Holiday,Yes
1163,5/8/2018,2,27.5,83,2.7,1118,24.3,0,0,0,Summer,No Holiday,Yes
1164,4/8/2018,6,29.1,63,1.6,1818,21.3,0,0,0,Summer,No Holiday,Yes
1165,16/08/2018,17,33.8,37,2.2,2000,17,1.74,0,0,Summer,No Holiday,Yes
1166,30/08/2018,16,27.6,68,2.1,1038,21.1,1.46,0,0,Summer,No Holiday,Yes
1167,18/06/2018,16,30.5,34,2.9,1830,12.8,2.51,0,0,Summer,No Holiday,Yes
1168,15/12/2017,6,-7.4,64,0.7,906,-13,0,0,0,Winter,No Holiday,Yes
1169,15/06/2018,20,22.6,51,1.3,2000,11.9,0.06,0,0,Summer,No Holiday,Yes
1170,10/1/2018,10,-6.9,53,3.2,1576,-14.8,0.52,0,0.6,Winter,No Holiday,Yes
1171,22/02/2018,17,4.6,52,3.9,1059,-4.4,0.5,0,0,Winter,No Holiday,Yes
1172,11/12/2017,0,-2.5,39,3.4,2000,-14.5,0,0,0,Winter,No Holiday,Yes
1173,18/11/2018,7,2.1,56,0.7,1477,-5.7,0,0,0,Autumn,No Holiday,Yes
1174,1/12/2017,21,-0.8,81,0.8,1687,-3.6,0,0,0,Winter,No Holiday,Yes
1175,30/11/2018,0,1.8,62,1.6,1411,-4.7,0,0,0,Autumn,No Holiday,Yes
1176,30/06/2018,11,26.4,71,1,430,20.7,1.36,0,0,Summer,No Holiday,Yes
1177,22/01/2018,15,3.6,69,1.8,655,-1.5,0.17,0,0,Winter,No Holiday,Yes
1178,18/03/2018,22,8.1,76,0.8,492,4.1,0,0,0,Spring,No Holiday,Yes
1179,1/12/2017,19,0,77,1.7,2000,-3.5,0,0,0,Winter,No Holiday,Yes
1180,9/12/2017,11,0,45,1.1,1500,-10.5,0.89,0,0,Winter,No Holiday,Yes
1181,2/11/2018,11,12.8,44,1,1269,0.8,1.84,0,0,Autumn,No Holiday,Yes
1182,30/09/2018,5,16.1,78,0.4,2000,12.2,0,0,0,Autumn,No Holiday,No
1183,9/8/2018,16,31.6,73,3,1133,26.1,1.57,0,0,Summer,No Holiday,Yes
1184,29/06/2018,19,27.1,64,1.1,829,19.6,0.28,0,0,Summer,No Holiday,Yes
1185,9/10/2018,21,16.8,52,1.6,2000,6.8,0,0,0,Autumn,Holiday,No
1186,12/1/2018,18,-7.5,28,2,2000,-22.9,0.02,0,0,Winter,No Holiday,Yes
1187,7/8/2018,2,27.9,68,0.9,2000,21.4,0,0,0,Summer,No Holiday,Yes
1188,1/11/2018,20,9.9,53,1.7,1868,0.7,0,0,0,Autumn,No Holiday,Yes
1189,1/9/2018,12,28.9,46,1.6,1966,16.1,2.96,0,0,Autumn,No Holiday,Yes
1190,21/01/2018,15,5.4,20,2.2,1890,-15.8,0.8,0,0,Winter,No Holiday,Yes
1191,30/10/2018,16,11,34,2.3,1999,-4.2,1.16,0,0,Autumn,No Holiday,Yes
1192,26/10/2018,15,14,87,1.2,1482,11.8,0.68,1,0,Autumn,No Holiday,Yes
1193,20/09/2018,9,18.2,93,1.4,572,17,0.18,1,0,Autumn,No Holiday,Yes
1194,11/4/2018,9,11.8,59,2.1,975,4,1.44,0,0,Spring,No Holiday,No
1195,2/12/2017,9,-2.9,68,1.6,1487,-7.9,0.3,0,0,Winter,No Holiday,Yes
1196,11/7/2018,18,28.4,75,2.4,1564,23.5,0.52,0,0,Summer,No Holiday,Yes
1197,16/02/2018,3,-4.4,37,1.7,1989,-16.9,0,0,0,Winter,Holiday,Yes
1198,8/5/2018,1,16,64,1,1600,9.1,0,0,0,Spring,No Holiday,Yes
1199,25/09/2018,0,14.7,55,1.6,2000,5.7,0,0,0,Autumn,Holiday,Yes
1200,28/12/2017,18,-0.6,62,1.6,1129,-6.9,0,0,0,Winter,No Holiday,Yes
1201,21/07/2018,6,24.9,76,0,1473,20.3,0.02,0,0,Summer,No Holiday,Yes
1202,2/11/2018,20,11.7,45,1.2,1748,0.1,0,0,0,Autumn,No Holiday,Yes
1203,29/10/2018,21,5.7,61,2.3,2000,-1.2,0,0,0,Autumn,No Holiday,Yes
1204,9/3/2018,21,3.5,69,1.4,1177,-1.6,0,0,0,Spring,No Holiday,Yes
1205,27/06/2018,20,24.2,72,1.4,833,18.8,0.03,0,0,Summer,No Holiday,Yes
1206,31/01/2018,23,-4.7,53,1.3,2000,-12.8,0,0,1.6,Winter,No Holiday,Yes
1207,8/4/2018,1,2.4,46,1.7,2000,-8,0,0,0,Spring,No Holiday,Yes
1208,28/09/2018,12,19,52,1.2,2000,8.9,0.98,0,0,Autumn,No Holiday,No
1209,6/12/2017,18,1.7,90,1,66,0.2,0,0.3,0.3,Winter,No Holiday,Yes
1210,25/01/2018,17,-10.9,32,4,2000,-24.4,0.28,0,0.5,Winter,No Holiday,Yes
1211,6/8/2018,7,28.5,82,0.8,914,25.1,0.09,0,0,Summer,No Holiday,Yes
1212,18/06/2018,14,29.8,36,2,1382,13.1,2.63,0,0,Summer,No Holiday,Yes
1213,20/09/2018,16,19.5,75,2.1,2000,14.9,0.38,0,0,Autumn,No Holiday,Yes
1214,27/11/2018,19,9.3,52,2.7,482,0,0,0,0,Autumn,No Holiday,Yes
1215,3/3/2018,5,0.8,39,1,1463,-11.6,0,0,0,Spring,No Holiday,Yes
1216,9/7/2018,19,20.4,94,1.1,1769,19.3,0.14,0.5,0,Summer,No Holiday,Yes
1217,13/01/2018,8,-6.5,72,0.8,670,-10.7,0,0,0.2,Winter,No Holiday,Yes
1218,21/08/2018,21,26.8,72,0.4,1985,21.3,0,0,0,Summer,No Holiday,Yes
1219,26/07/2018,22,29.4,78,1.6,1011,25.1,0,0,0,Summer,No Holiday,Yes
1220,20/07/2018,19,32.9,44,2,1985,19,0.59,0,0,Summer,No Holiday,Yes
1221,17/06/2018,16,26.6,51,2.2,809,15.6,1.27,0,0,Summer,No Holiday,Yes
1222,26/01/2018,8,-17.8,40,2.5,2000,-28.1,0,0,0.5,Winter,No Holiday,Yes
1223,25/03/2018,8,5,79,1.1,203,1.6,0.23,0,0,Spring,No Holiday,Yes
1224,20/02/2018,4,-1.6,83,0.6,368,-4.1,0,0,0,Winter,No Holiday,Yes
